Short_name_row;Short_name_col;p_corrected;cor;abs_cor;cor_d
In school, age >3;3-4 families per building;0;0.537085225382674;0.537085225382674;p
C age 6-17;3-4 families per building;0;0.508297151813933;0.508297151813933;p
Civilian age 19-64;3-4 families per building;0;0.575188665799451;0.575188665799451;p
F age>16;3-4 families per building;0;0.565766488205131;0.565766488205131;p
Age >18, total;3-4 families per building;0;0.568402194084293;0.568402194084293;p
Occupied tenure;3-4 families per building;0;0.56049502869021;0.56049502869021;p
Non-Hispanic White;3-4 families per building;0;-0.521053147103001;0.521053147103001;n
1 unit detached;3-4 families per building;0;-0.53662748996541;0.53662748996541;n
Age 18 - 64;3-4 families per building;0;0.574156516376253;0.574156516376253;p
Total labor force age 19-64;3-4 families per building;0;0.562111854883513;0.562111854883513;p
Renter occupied;3-4 families per building;0;0.54391269921922;0.54391269921922;p
All units in structure;3-4 families per building;0;0.57457616660862;0.57457616660862;p
All (hispanic/latino test);3-4 families per building;0;0.566676831746854;0.566676831746854;p
Occupied houses;3-4 families per building;0;0.56049502869021;0.56049502869021;p
Unemployed;3-4 families per building;0;0.566073602919728;0.566073602919728;p
All Housing;3-4 families per building;0;0.57457616660862;0.57457616660862;p
Age >1;3-4 families per building;0;0.566115541552928;0.566115541552928;p
Male >15y;3-4 families per building;0;0.566073147148937;0.566073147148937;p
Civilian, all;3-4 families per building;0;0.563497673416976;0.563497673416976;p
All Race(alone or combo);3-4 families per building;0;0.566676831746854;0.566676831746854;p
All income;3-4 families per building;0;0.56049502869021;0.56049502869021;p
Gross rent;3-4 families per building;0;0.646467292121639;0.646467292121639;p
Employed people;3-4 families per building;0;0.551571276405073;0.551571276405073;p
Age <18;3-4 families per building;0;0.539974113942601;0.539974113942601;p
Civilian population;3-4 families per building;0;0.563497673416976;0.563497673416976;p
Grands care for grandkids <18;3-4 families per building;0;0.513377033389773;0.513377033389773;p
Not labor force;3-4 families per building;0;0.590709022207429;0.590709022207429;p
Families;3-4 families per building;0;0.516124854401157;0.516124854401157;p
Female >15y;3-4 families per building;0;0.565326778140858;0.565326778140858;p
All computers/internet;3-4 families per building;0;0.56049502869021;0.56049502869021;p
Civilian labor force;3-4 families per building;0;0.555081103297276;0.555081103297276;p
Non family(NF);3-4 families per building;0;0.554559862211516;0.554559862211516;p
Workers, age >16;3-4 families per building;0;0.546321883042706;0.546321883042706;p
Rent/income;3-4 families per building;0;0.647336115959929;0.647336115959929;p
All units in structure;5-9 units;0;0.519467576572644;0.519467576572644;p
All Housing;5-9 units;0;0.519467576572644;0.519467576572644;p
All rooms;5-9 units;0;0.519467576572644;0.519467576572644;p
Occupied tenure;5-9 units;0;0.516833000883787;0.516833000883787;p
F age>16;5-9 units;0;0.500408457079871;0.500408457079871;p
All Households;5-9 units;0;0.516833000883787;0.516833000883787;p
All computers/internet;5-9 units;0;0.516833000883787;0.516833000883787;p
Gross rent;5-9 units;0;0.555549974981871;0.555549974981871;p
All income;5-9 units;0;0.516833000883787;0.516833000883787;p
Occupants/room;5-9 units;0;0.516833000883787;0.516833000883787;p
Occupied houses;5-9 units;0;0.516833000883787;0.516833000883787;p
Heat fuel - occupied;5-9 units;0;0.516833000883787;0.516833000883787;p
1 unit detached;5-9 units;0;-0.584824546836963;0.584824546836963;n
Non family(NF);5-9 units;0;0.533708228311277;0.533708228311277;p
Civilian age 19-64;5-9 units;0;0.500951974851856;0.500951974851856;p
Rent/income;5-9 units;0;0.554489142277413;0.554489142277413;p
All bedrooms;5-9 units;0;0.519467576572644;0.519467576572644;p
Age 18 - 64;5-9 units;0;0.500480640724121;0.500480640724121;p
Chinese, race;20+ units;0;0.509058022773839;0.509058022773839;p
Take public transportation to work;20+ units;0;0.609916367164939;0.609916367164939;p
Asian;20+ units;0;0.563665735293021;0.563665735293021;p
Age >5, lang = Asian/Pacific Islander;20+ units;0;0.526702890285426;0.526702890285426;p
Owner occupied;20+ units;0;-0.542038464268277;0.542038464268277;n
2 rooms;20+ units;0;0.739678417184711;0.739678417184711;p
1 bedroom;20+ units;0;0.748481802515322;0.748481802515322;p
Grad/professional degree;20+ units;0;0.542559892688349;0.542559892688349;p
SMOC w/o morg. $>1k;20+ units;0;0.516311882854619;0.516311882854619;p
No bedroom;20+ units;0;0.511949828073335;0.511949828073335;p
1 unit detached;20+ units;0;-0.683820211881622;0.683820211881622;n
Drive alone;20+ units;0;-0.624417756863231;0.624417756863231;n
In college/grad school, age >3;20+ units;0;0.523008885640461;0.523008885640461;p
Bachelors degree+;20+ units;0;0.509634967797996;0.509634967797996;p
Asian, race;20+ units;0;0.559959637933048;0.559959637933048;p
Renter occupied;20+ units;0;0.542045633238817;0.542045633238817;p
3 rooms;20+ units;0;0.744963309557922;0.744963309557922;p
Walk to work;20+ units;0;0.570255206521951;0.570255206521951;p
Not Latino, j Asian;20+ units;0;0.557971428251281;0.557971428251281;p
Home $ <50k;Mobile home;0;0.58061035450684;0.58061035450684;p
Age >1;All year built;0;0.97840118160925;0.97840118160925;p
C age 6-17;All year built;0;0.893436904276948;0.893436904276948;p
Age >5, English only;All year built;0;-0.603405088935483;0.603405088935483;n
F age>16;All year built;0;0.987791738495202;0.987791738495202;p
All computers/internet;All year built;0;0.997825617508252;0.997825617508252;p
Civilian age 19-64;All year built;0;0.982500416018006;0.982500416018006;p
Hispanic/Latino;All year built;0;0.502918704636248;0.502918704636248;p
Foreign Born, citizenship status;All year built;0;0.763372681818481;0.763372681818481;p
Total labor force age 19-64;All year built;0;0.977582033239366;0.977582033239366;p
Not labor force;All year built;0;0.94237982959009;0.94237982959009;p
All Housing;All year built;0;1;1;p
Ancestry All;All year built;0;0.978345206028385;0.978345206028385;p
Limited English speaking;All year built;0;0.554322763032866;0.554322763032866;p
Age >16;All year built;0;0.985655102760402;0.985655102760402;p
Non-English speaker;All year built;0;0.603405088935491;0.603405088935491;p
Female >15y;All year built;0;0.987141345509393;0.987141345509393;p
Female, age15-50, w child<1y;All year built;0;0.923987163508837;0.923987163508837;p
Not Hispanic/Latino;All year built;0;-0.502918704636192;0.502918704636192;n
Foreign born, not at sea;All year built;0;0.763372681818481;0.763372681818481;p
Foreign Born, place of birth;All year built;0;0.599177010507478;0.599177010507478;p
All Households;All year built;0;0.997825617508252;0.997825617508252;p
SMOC w/o mortgage;All year built;0;0.897857237029149;0.897857237029149;p
SMOC/income w/o morg.;All year built;0;0.897515131984101;0.897515131984101;p
Civilian age <19;All year built;0;0.918278320888768;0.918278320888768;p
White;All year built;0;-0.543059535479347;0.543059535479347;n
Rent/income;All year built;0;0.916812069980432;0.916812069980432;p
Occupied houses;All year built;0;0.997825617508252;0.997825617508252;p
All race;All year built;0;0.978345206028385;0.978345206028385;p
Civilian labor force;All year built;0;0.978929644751963;0.978929644751963;p
Families;All year built;0;0.956891016195503;0.956891016195503;p
All vehicles allowed;All year built;0;0.997825617508252;0.997825617508252;p
Age >5;All year built;0;0.979415620777346;0.979415620777346;p
Unemployed;All year built;0;0.836591863885077;0.836591863885077;p
Total population;All year built;0;0.978345206028385;0.978345206028385;p
All units in structure;All year built;0;1;1;p
Native;All year built;0;-0.599177010507458;0.599177010507458;n
Employed people;All year built;0;0.97219698614362;0.97219698614362;p
All mortgage status;All year built;0;0.925720560954572;0.925720560954572;p
Occupied tenure;All year built;0;0.997825617508252;0.997825617508252;p
White, race;All year built;0;-0.547363660789352;0.547363660789352;n
In school, age >3;All year built;0;0.933792157152159;0.933792157152159;p
Occupants/room;All year built;0;0.997825617508252;0.997825617508252;p
SMOC/income w/morg.;All year built;0;0.91329847244224;0.91329847244224;p
Foreign Born;All year built;0;0.763372681818481;0.763372681818481;p
Grands care for grandkids <18;All year built;0;0.738856261355514;0.738856261355514;p
Age >=25;All year built;0;0.985652536986031;0.985652536986031;p
Workers, age >16;All year built;0;0.972683435123773;0.972683435123773;p
Grandparent w/ grandchild <18;All year built;0;0.781555398307663;0.781555398307663;p
1 unit detached;All year built;0;-0.582437760818893;0.582437760818893;n
Not US born, native;All year built;0;0.720157202270801;0.720157202270801;p
Age >18, total;All year built;0;0.986847819943377;0.986847819943377;p
Civilian population;All year built;0;0.977964898466929;0.977964898466929;p
Speak Spanish;All year built;0;0.508392518458395;0.508392518458395;p
Pop in households;All year built;0;0.976157439281599;0.976157439281599;p
Age >65, total;All year built;0;0.936097876129744;0.936097876129744;p
Total employed;All year built;0;0.97348157998455;0.97348157998455;p
Age >65;All year built;0;0.935782041995101;0.935782041995101;p
Employed pop age >16;All year built;0;0.97348157998455;0.97348157998455;p
Take public transportation to work;All year built;0;0.621738472480273;0.621738472480273;p
All Worker Class;All year built;0;0.97348157998455;0.97348157998455;p
Heat fuel - occupied;All year built;0;0.997825617508252;0.997825617508252;p
Non family(NF);All year built;0;0.93182296047598;0.93182296047598;p
All income;All year built;0;0.997825617508252;0.997825617508252;p
All Race(alone or combo);All year built;0;0.978345206028385;0.978345206028385;p
Cost/mo w/ mortgage;All year built;0;0.9141358884782;0.9141358884782;p
All (hispanic/latino test);All year built;0;0.978345206028385;0.978345206028385;p
All rooms;All year built;0;1;1;p
Civilian age >18;All year built;0;0.987072580017999;0.987072580017999;p
5-9 units;All year built;0;0.519467576572644;0.519467576572644;p
Age <18;All year built;0;0.915052326777734;0.915052326777734;p
Citizen, age >18;All year built;0;0.988541693993209;0.988541693993209;p
Sex/age all;All year built;0;0.978345206028385;0.978345206028385;p
Age 18 - 64;All year built;0;0.981820225479547;0.981820225479547;p
Native, US born;All year built;0;-0.607184318054627;0.607184318054627;n
Children, age <6;All year built;0;0.936478059568778;0.936478059568778;p
Male >15y;All year built;0;0.979322678328426;0.979322678328426;p
Civilian, all;All year built;0;0.977964898466929;0.977964898466929;p
Value of homes;All year built;0;0.925720560954572;0.925720560954572;p
Born outside of US;All year built;0;0.772707707090629;0.772707707090629;p
All bedrooms;All year built;0;1;1;p
3-4 families per building;All year built;0;0.57457616660862;0.57457616660862;p
Non-Hispanic White;All year built;0;-0.61139956465601;0.61139956465601;n
Gross rent;All year built;0;0.914322628623789;0.914322628623789;p
House built before 1939;House built 1990-1999;0;-0.504458336797518;0.504458336797518;n
Take public transportation to work;All rooms;0;0.621738472480273;0.621738472480273;p
Citizen, age >18;All rooms;0;0.988541693993209;0.988541693993209;p
Not Hispanic/Latino;All rooms;0;-0.502918704636192;0.502918704636192;n
Female, age15-50, w child<1y;All rooms;0;0.923987163508837;0.923987163508837;p
White, race;All rooms;0;-0.547363660789352;0.547363660789352;n
Occupants/room;All rooms;0;0.997825617508252;0.997825617508252;p
All computers/internet;All rooms;0;0.997825617508252;0.997825617508252;p
All bedrooms;All rooms;0;1;1;p
Total employed;All rooms;0;0.97348157998455;0.97348157998455;p
Total population;All rooms;0;0.978345206028385;0.978345206028385;p
Gross rent;All rooms;0;0.914322628623789;0.914322628623789;p
Civilian age <19;All rooms;0;0.918278320888768;0.918278320888768;p
Age >16;All rooms;0;0.985655102760402;0.985655102760402;p
Families;All rooms;0;0.956891016195503;0.956891016195503;p
Grands care for grandkids <18;All rooms;0;0.738856261355514;0.738856261355514;p
Foreign Born, place of birth;All rooms;0;0.599177010507478;0.599177010507478;p
Age >5, English only;All rooms;0;-0.603405088935483;0.603405088935483;n
Age >=25;All rooms;0;0.985652536986031;0.985652536986031;p
All Race(alone or combo);All rooms;0;0.978345206028385;0.978345206028385;p
Limited English speaking;All rooms;0;0.554322763032866;0.554322763032866;p
Workers, age >16;All rooms;0;0.972683435123773;0.972683435123773;p
C age 6-17;All rooms;0;0.893436904276948;0.893436904276948;p
White;All rooms;0;-0.543059535479347;0.543059535479347;n
Heat fuel - occupied;All rooms;0;0.997825617508252;0.997825617508252;p
Employed pop age >16;All rooms;0;0.97348157998455;0.97348157998455;p
Age <18;All rooms;0;0.915052326777734;0.915052326777734;p
Children, age <6;All rooms;0;0.936478059568778;0.936478059568778;p
Employed people;All rooms;0;0.97219698614362;0.97219698614362;p
Age >65;All rooms;0;0.935782041995101;0.935782041995101;p
Pop in households;All rooms;0;0.976157439281599;0.976157439281599;p
Civilian population;All rooms;0;0.977964898466929;0.977964898466929;p
Value of homes;All rooms;0;0.925720560954572;0.925720560954572;p
Civilian age 19-64;All rooms;0;0.982500416018006;0.982500416018006;p
All Households;All rooms;0;0.997825617508252;0.997825617508252;p
Female >15y;All rooms;0;0.987141345509393;0.987141345509393;p
All Housing;All rooms;0;1;1;p
Native, US born;All rooms;0;-0.607184318054627;0.607184318054627;n
All race;All rooms;0;0.978345206028385;0.978345206028385;p
F age>16;All rooms;0;0.987791738495202;0.987791738495202;p
Rent/income;All rooms;0;0.916812069980432;0.916812069980432;p
Non-English speaker;All rooms;0;0.603405088935491;0.603405088935491;p
Grandparent w/ grandchild <18;All rooms;0;0.781555398307663;0.781555398307663;p
Non family(NF);All rooms;0;0.93182296047598;0.93182296047598;p
Unemployed;All rooms;0;0.836591863885077;0.836591863885077;p
All income;All rooms;0;0.997825617508252;0.997825617508252;p
All mortgage status;All rooms;0;0.925720560954572;0.925720560954572;p
Occupied tenure;All rooms;0;0.997825617508252;0.997825617508252;p
Hispanic/Latino;All rooms;0;0.502918704636248;0.502918704636248;p
All (hispanic/latino test);All rooms;0;0.978345206028385;0.978345206028385;p
Native;All rooms;0;-0.599177010507458;0.599177010507458;n
Non-Hispanic White;All rooms;0;-0.61139956465601;0.61139956465601;n
Speak Spanish;All rooms;0;0.508392518458395;0.508392518458395;p
Age 18 - 64;All rooms;0;0.981820225479547;0.981820225479547;p
Civilian labor force;All rooms;0;0.978929644751963;0.978929644751963;p
Not labor force;All rooms;0;0.94237982959009;0.94237982959009;p
Total labor force age 19-64;All rooms;0;0.977582033239366;0.977582033239366;p
